#,"ML #",St,"Current Price","List Price","Sale Price",Address,"Zip Code","Owner Zip Code","Beds Total","Baths Total","Sq Ft Total",Type,"Assessed Value","Basement Description","Additional Exterior Features","Additional Interior Features","Additional Rooms","Additional Structures","Attic Description","Change Date","Chng Info",City,"City Village Tax","Close Date","Closed Date Received","Chng Type","Contract Date",DOM,"Driveway Description","Expiration Date","Floor Description","Garage Description","Heating Fuel Description","Furnished YN","List Date","Listing Type","Lot Dimensions Depth","Lot Dimensions Frontage","Lot Information",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
3501,B483505,S,"$67,900","$74,900","$67,900","48 Mann ST",14206,14206,3,1.0,960,RES,"$71,300","Full, Partially Finished","Cable TV Available, Fully Fenced Yard, Garage Door Opener, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Sump Pump","1st Floor Bedroom, Florida/Sun Room- Heated, Laundry-Basement, Living Room",,"Crawl Space",,NEW,Cheektowaga,$776,12/18/2015,01/04/2016,,09/13/2015,20,Concrete,,"Hardwood-Some, Laminate-Some, Linoleum/Vinyl",Attached,Gas,,08/24/2015,"Exclusive Right To Sell",117,140,"Near Bus Line, Neighborhood Street",42.885346,-78.788729,1,range_interpolation,48,"Mann St",Buffalo,NY,"Erie County",14206,"Erie County"
3501,B477523,S,"$67,700","$64,900","$67,700","349 Atlantic AVE",14212,14212,3,1.0,"1,737",RES,"$70,000","Finished, Full","Awning, Cable TV Available, Fully Fenced Yard, Garage Door Opener, Thermal Windows - Some","Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Sump Pump","1st Floor Bedroom, 1st Floor Master Bedroom, Basement / Rec Room, Family Room, Foyer/Entry Hall, Laundry-Basement, Living Room, Porch - Open",,"Scuttle Access",,NEW,Cheektowaga,$0,08/12/2015,08/24/2015,,06/27/2015,15,Concrete,,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Attached,Gas,,06/12/2015,"Exclusive Right To Sell",118,60,"Near Bus Line, Neighborhood Street",42.897673,-78.797534,1,range_interpolation,349,"Atlantic Ave",Buffalo,NY,"Erie County",14212,"Erie County"
3501,B486233,S,"$65,000","$69,900","$65,000","39 Blick ST",14212,14150,2,0.0,832,RES,"$61,100",Full,"Partially Fenced Yard","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some","1st Floor Bedroom, Laundry-Basement, Living Room",,None,,NEW,Cheektowaga,$670,12/17/2015,12/23/2015,,10/13/2015,13,Concrete,,"Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,09/30/2015,"Exclusive Right To Sell",110,50,"Neighborhood Street",42.893855,-78.78735,1,range_interpolation,39,"Blick St",Buffalo,NY,"Erie County",14212,"Erie County"
3501,B482456,S,"$62,500","$62,500","$62,500","166 Roland ST",14212,14212,2,1.0,689,RES,"$52,700","Full, Partially Finished","Awning, Cable TV Available, Patio","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Sump Pump","1st Floor Bedroom, Basement / Rec Room, Laundry-Basement, Living Room, Porch - Enclosed, Porch - Open",Shed,Partial,,NEW,Cheektowaga,$573,11/06/2015,11/06/2015,,08/21/2015,11,Concrete,,"Hardwood-Some, Laminate-Some","No Garage",Gas,,08/10/2015,"Exclusive Right To Sell",102,60,"Neighborhood Street",42.896503,-78.789464,1,range_interpolation,166,"Roland St",Buffalo,NY,"Erie County",14212,"Erie County"
3501,B484670,S,"$60,000","$62,900","$60,000","157 Roland ST",14212,14212,4,1.1,"1,822",RES,"$51,500","Crawl Space","Partially Fenced Yard, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Skylight","1st Floor Bedroom, 1st Floor Master Bedroom, Den/Study, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Living Room, Porch - Open",Shed,Partial,,NEW,Cheektowaga,$560,11/19/2015,12/09/2015,,09/22/2015,14,Concrete,,"Laminate-Some, Linoleum/Vinyl, Resilient-Some, Wall To Wall Carpet-Some","No Garage",Gas,,09/08/2015,"Exclusive Right To Sell",100,30,"Neighborhood Street",42.89625,-78.789166,1,range_interpolation,157,"Roland St",Buffalo,NY,"Erie County",14212,"Erie County"
3501,B473501,S,"$57,500","$62,700","$57,500","239 Griffith ST",14212,14086,3,1.0,936,RES,"$54,800",Full,"Cable TV Available, Partially Fenced Yard","Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Sump Pump","1st Floor Bedroom, Foyer/Entry Hall, Laundry-Basement, Living Room",Shed,"Crawl Space",,NEW,Cheektowaga,$582,08/12/2015,08/14/2015,,05/28/2015,28,Concrete,,"Ceramic-Some, Hardwood-Some, Laminate-Some, Wall To Wall Carpet-Some",,Gas,,04/30/2015,"Exclusive Right To Sell",86,60,"Neighborhood Street",42.897862,-78.79172,1,range_interpolation,239,"Griffith St",Buffalo,NY,"Erie County",14212,"Erie County"
3501,B465879,S,"$44,000","$44,500","$44,000","26 Rutland AVE",14212,,3,1.0,"1,430",RES,"$67,100",Full,"Fully Fenced Yard","Circuit Breakers - Some","1st Floor Bedroom, Family Room",,"Crawl Space",,NEW,Cheektowaga,$719,01/27/2015,01/28/2015,,01/05/2015,20,Concrete,,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,12/16/2014,"Exclusive Right To Sell",108,70,"Neighborhood Street",42.895426,-78.785555,1,range_interpolation,26,"Rutland Ave",Buffalo,NY,"Erie County",14212,"Erie County"
3501,B481918,S,"$349,000","$349,900","$349,000","9515 Somerset DR",14012,,3,2.0,"2,304",RES,"$299,100","Exterior Walkout, Finished, Full","Balcony, Cable TV Available, Deck, Garage Door Opener, Partially Fenced Yard, Thermal Windows - Some, Wood Screens/Storms-some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Other - See Remarks, Two Story Foyer","1st Floor Bedroom, Basement / Rec Room, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Master Bedroom Bath, Porch - Open, Workshop",Shed,None,,NEW,Somerset,$0,11/02/2015,11/09/2015,,09/02/2015,30,Blacktop,,"Hardwood-Some, Tile-Some, Wall To Wall Carpet-Some","2nd Garage, Attached",Propane,,08/03/2015,"Exclusive Right To Sell",262,150,"Agricultural District",43.371742,-78.505516,1,range_interpolation,9515,"Somerset Dr",Barker,NY,"Niagara County",14012,"Niagara County"
3501,B473254,S,"$138,000","$150,000","$138,000","1124 Quaker RD",14012,,5,3.0,"3,256",RES,"$154,400","Crawl Space","Cable TV Available, Deck, Garage Door Opener, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Skylight, Whirlpool Tub","1st Floor Bedroom, 1st Floor Master Bedroom, Bonus Room, Den/Study, Family Room, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Living Room, Master Bedroom Bath, Porch - Open, Possible Additional Bedroom, Workshop",,Partial,,NEW,Somerset,$0,07/31/2015,08/18/2015,,05/26/2015,28,"Blacktop, Parking Area, Turnaround",,"Ceramic-Some, Laminate-Some, Tile-Some, Wall To Wall Carpet-Some",Detached,Gas,,04/28/2015,"Exclusive Right To Sell",167,120,"Primary Road, Rural Road",43.359262,-78.5559,1,range_interpolation,1124,"Quaker Rd",Barker,NY,"Niagara County",14012,"Niagara County"
3501,B471280,S,"$87,500","$84,900","$87,500","8503 Lake RD",14012,14012,3,2.0,"1,568",RES,"$93,900","Exterior Walkout, Full","Cable TV Available, Partially Fenced Yard, Patio, Satellite Dish, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Sump Pump","Family Room, Laundry-1st Floor, Living Room, Porch - Open","Barn / Outbuilding","Crawl Space, Partial",,NEW,Somerset,$0,06/29/2015,07/09/2015,,04/12/2015,6,Stone/Gravel,,"Ceramic-Some, Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some, Wood-Some",,Gas,,04/06/2015,"Exclusive Right To Sell",297,135,"Agricultural District, Primary Road, Rural Road",43.347561,-78.555722,1,range_interpolation,8503,"Lake Rd",Barker,NY,"Niagara County",14012,"Niagara County"
3501,B478474,S,"$59,900","$59,900","$59,900","7770 West Somerset",14008,,4,2.0,"1,812",RES,"$45,400",Full,"Cable TV Available, High Speed Internet, Patio, Private Yard - see Remarks","Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Sump Pump","Laundry-1st Floor, Porch - Enclosed",,"Crawl Space",,NEW,Somerset,$0,09/30/2015,10/11/2015,,07/09/2015,16,Stone/Gravel,,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,06/23/2015,"Exclusive Right To Sell",462,92,"Rural Road",43.327279,-78.605309,0.27,place,,,"West Somerset",NY,"Niagara County",14008,"Niagara County"
3501,B480705,S,"$180,100","$180,000","$180,100","37 Sunset LN",14141,14141,3,2.0,"2,139",RES,"$75,500","Full, Partially Finished",Patio,"Circuit Breakers - Some, Water Softener - Leased, Wet Bar","1st Floor Bedroom, 1st Floor Master Bedroom, Basement / Rec Room, Family Room, Living Room",,"Crawl Space",,NEW,Concord,"$1,243",10/05/2015,10/05/2015,,07/26/2015,6,Blacktop,,"Hardwood-Some, Laminate-Some, Wall To Wall Carpet-Some",Attached,Gas,,07/20/2015,"Exclusive Right To Sell",211,273,"Neighborhood Street",37.9757,-122.030375,0.8,street_center,,"Sunset St",Concord,CA,"Contra Costa County",94520,"Contra Costa County"
3501,B470007,S,"$170,000","$177,500","$170,000","40 S Edgewood DR",14141,14141,4,2.0,"2,512",RES,"$83,300",Finished,"Deck, Garage Door Opener, Private Yard - see Remarks, Storage","Water Softener - Owned","1st Floor Bedroom, Basement / Rec Room, Bonus Room, Family Room, Laundry-1st Floor, Living Room, Porch - Enclosed, Porch - Open, Porch - Screened, Workshop",,None,,NEW,Concord,$800,05/06/2015,05/12/2015,,03/19/2015,3,Blacktop,,"Laminate-Some, Wall To Wall Carpet-Some",Attached,Electric,,03/16/2015,"Exclusive Right To Sell",304,125,"Other - See Remarks",42.503055,-78.656949,1,range_interpolation,40,"S Edgewood Dr",Springville,NY,"Erie County",14141,"Erie County"
3501,B463109,S,"$156,000","$169,900","$156,000","8 Windswept DR",14141,34292,3,2.0,"1,650",RES,"$76,200","Exterior Walkout, Finished","Cable TV Available, Deck, Garage Door Opener, Storage, Thermal Windows - Some","Cedar Closets, Circuit Breakers - Some, Sliding Glass Door","1st Floor Bedroom, 1st Floor Master Bedroom, Den/Study, Family Room, Foyer/Entry Hall, Laundry-Basement, Living Room, Other - See Remarks, Possible Additional Bedroom",Shed,"Pull Down Stairs",,NEW,Concord,"$1,216",01/16/2015,01/21/2015,,11/03/2014,18,Blacktop,,"Laminate-Some, Tile-Some",Attached,Gas,,10/16/2014,"Exclusive Right To Sell",338,281,"Agricultural District, Corner Lot, Secondary Road",42.517297,-78.687484,1,range_interpolation,8,"Windswept Dr",Springville,NY,"Erie County",14141,"Erie County"
3501,B472248,S,"$153,723","$149,900","$153,723","167 E Main ST",14141,14141,4,2.0,"2,196",RES,"$58,400","Exterior Walkout, Full, Partially Finished","Cable TV Available, Garage Door Opener, Patio, Thermal Windows - Some","Cedar Closets, Circuit Breakers - Some, Copper Plumbing - Some","1st Floor Bedroom, Basement / Rec Room, Bonus Room, Den/Study, Family Room, Florida/Sun Room- Heated, Foyer/Entry Hall, Laundry-1st Floor, Living Room",Shed,"Full, Stair Access, Unfinished",,NEW,Concord,$917,06/26/2015,07/09/2015,,04/27/2015,10,"Common, Concrete, Parking Area, Shared, Stone/Gravel",,"Hardwood-Some, Laminate-Some, Linoleum/Vinyl, Tile-Some, Wall To Wall Carpet-Some",Attached,Gas,,04/17/2015,"Exclusive Right To Sell",404,74,"Neighborhood Street, Primary Road",42.508406,-78.661665,1,range_interpolation,167,"E Main St",Springville,NY,"Erie County",14141,"Erie County"
3501,B483211,S,"$145,000","$154,000","$145,000","79 East AVE",14141,,3,2.0,"1,770",RES,"$56,400","Finished, Full","Cable TV Available, Deck","Ceiling Fan, Circuit Breakers - Some, Sliding Glass Door, Water Softener - Owned","1st Floor Master Bedroom, Basement / Rec Room, Family Room, Foyer/Entry Hall, Laundry-Basement, Living Room",Shed,None,,NEW,Concord,$845,11/02/2015,11/10/2015,,08/19/2015,0,Blacktop,,"Laminate-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Attached,Gas,,08/19/2015,"Exclusive Right To Sell",276,87,"Neighborhood Street",42.503565,-78.655432,1,range_interpolation,79,"East Ave",Springville,NY,"Erie County",14141,"Erie County"
3501,B476097,S,"$133,500","$137,300","$133,500","97 South Vaughn",14141,14141,2,1.0,984,RES,"$44,900",Full,"Other - See Remarks, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Freestanding/Window AC, Natural Woodwork - some","1st Floor Bedroom, 1st Floor Master Bedroom, Laundry-Basement, Living Room",,"Crawl Space",,NEW,Concord,$739,09/11/2015,09/21/2015,,06/04/2015,6,"Dirt, Parking Area",,"Hardwood-Some, Laminate-Some, Tile-Some, Wall To Wall Carpet-Some",Attached,"Electric, Gas",,05/29/2015,"Exclusive Right To Sell",219,106,"Agricultural District",42.505148,-78.641538,1,range_interpolation,97,"S Vaughn St",Springville,NY,"Erie County",14141,"Erie County"
3501,B471414,S,"$130,000","$129,900","$130,000","253 E Main ST",14141,,4,2.0,"2,994",RES,"$69,900",Full,"Cable TV Available, Deck, High Speed Internet, Other - See Remarks","Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Other - See Remarks","1st Floor Bedroom, 1st Floor Master Bedroom, Bonus Room, Den/Study, Foyer/Entry Hall, Laundry-1st Floor, Living Room, Master Bedroom Bath, Office, Other - See Remarks, Porch - Open, Possible Additional Bedroom",,"Crawl Space",,NEW,Concord,"$1,204",10/02/2015,10/02/2015,,05/05/2015,28,"Dirt, Shared",,"Hardwood-Some, Linoleum/Vinyl",Detached,Gas,,04/07/2015,"Exclusive Right To Sell",405,78,"Neighborhood Street",42.508354,-78.658212,1,range_interpolation,253,"E Main St",Springville,NY,"Erie County",14141,"Erie County"
3501,B474605,S,"$120,000","$120,000","$120,000","124 Woodward AVE",14141,14141,4,1.1,"1,760",RES,"$40,650",Full,"Garage Door Opener, Partially Fenced Yard, Thermal Windows - Some, Wood Screens/Storms-some","Ceiling Fan, Circuit Breakers - Some, Sump Pump","1st Floor Bedroom, Laundry-1st Floor",,Partial,,NEW,Concord,$825,07/17/2015,07/27/2015,,05/13/2015,0,Concrete,,"Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,05/13/2015,"Exclusive Right To Sell",189,63,"Neighborhood Street",42.50734,-78.671995,1,range_interpolation,124,"Woodward Ave",Springville,NY,"Erie County",14141,"Erie County"
3501,B479740,S,"$118,000","$117,300","$118,000","162 Waverly ST",14141,14141,3,1.0,"1,692",RES,"$50,900",Partial,"Hot Tub, Partially Fenced Yard, Patio","Ceiling Fan, Circuit Breakers - Some, Hot Tub, Natural Woodwork - some","Florida/Sun Room- Heated, Foyer/Entry Hall, Laundry-1st Floor, Living Room, Porch - Enclosed, Possible Additional Bedroom, Workshop",,Partial,,NEW,Concord,$838,09/22/2015,09/26/2015,,07/08/2015,0,Blacktop,,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,07/08/2015,"Exclusive Right To Sell",189,103,"Neighborhood Street",42.506989,-78.677756,1,range_interpolation,162,"Waverly St",Springville,NY,"Erie County",14141,"Erie County"
3501,B466070,S,"$90,000","$89,900","$90,000","44 Childs ST",14141,14141,4,1.0,"1,783",RES,"$54,250",Full,"Storage, Thermal Windows - Some","Copper Plumbing - Some, Water Softener - Leased","1st Floor Bedroom, Laundry-1st Floor",,Partial,,NEW,Concord,$800,03/16/2015,03/23/2015,,01/07/2015,16,"Blacktop, Concrete",,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,12/22/2014,"Exclusive Right To Sell",316,57,"Neighborhood Street",42.504966,-78.663919,1,range_interpolation,44,"Childs St",Springville,NY,"Erie County",14141,"Erie County"
3501,B476010,S,"$82,000","$84,700","$82,000","479 Franklin ST",14141,,3,1.0,"1,148",RES,"$49,400","Exterior Walkout, Full",Deck,"Circuit Breakers - Some, Natural Woodwork - some","1st Floor Bedroom, Living Room, Porch - Open",,"Crawl Space",,NEW,Concord,$711,08/06/2015,08/10/2015,,06/01/2015,3,Dirt,,"Hardwood-Some, Linoleum/Vinyl",Attached,Gas,,05/29/2015,"Exclusive Right To Sell",571,95,"Other - See Remarks",42.51459,-78.677471,1,range_interpolation,479,"Franklin St",Springville,NY,"Erie County",14141,"Erie County"
3501,B466776,S,"$74,900","$69,900","$74,900","121 Maple AVE",14141,14141,2,1.0,720,RES,"$29,500",Full,"Deck, Storage, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some","1st Floor Bedroom, Laundry-Basement, Porch - Open",,"Crawl Space",,NEW,Concord,$480,04/13/2015,04/20/2015,,01/26/2015,14,Stone/Gravel,,"Hardwood-Some, Laminate-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Attached,Electric,,01/12/2015,"Exclusive Right To Sell",170,60,"Neighborhood Street",42.512521,-78.660111,1,range_interpolation,121,"Maple Ave",Springville,NY,"Erie County",14141,"Erie County"
3501,B463280,S,"$25,500","$25,500","$25,500","222 Elm ST",14141,,3,2.0,"1,568",RES,"$59,200",Full,Deck,"Circuit Breakers - Some","1st Floor Bedroom, 1st Floor Master Bedroom, Laundry-1st Floor, Living Room, Master Bedroom Bath",,None,,NEW,Concord,$964,02/05/2015,02/05/2015,,10/21/2014,2,Blacktop,,"Wall To Wall Carpet-Some","No Garage",Gas,,10/19/2014,"Exclusive Right To Sell",187,343,"Neighborhood Street",42.514871,-78.659583,1,range_interpolation,222,"Elm St",Springville,NY,"Erie County",14141,"Erie County"
3501,B480309,S,"$121,713","$119,900","$121,713","9024 Roanoke RD",14143,14143,3,1.0,"1,102",RES,"$88,700","Exterior Walkout, Full","Cable TV Available, Deck, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some","1st Floor Bedroom, 1st Floor Master Bedroom, Laundry-Basement, Living Room, Porch - Open",,"Crawl Space",,NEW,Stafford,$0,10/09/2015,10/09/2015,,07/22/2015,9,Blacktop,,"Ceramic-Some, Hardwood-Some, Resilient-Some, Wall To Wall Carpet-Some","No Garage",Gas,,07/13/2015,"Exclusive Right To Sell",280,124,"Agricultural District, Rural Road",42.975773,-78.052617,1,range_interpolation,9024,"Roanoke Rd",Stafford,NY,"Genesee County",14143,"Genesee County"
3501,B456639,S,"$72,000","$74,900","$72,000","8181 Prole Road EXT",14422,,2,1.0,"1,164",RES,"$67,300","Crawl Space","Cable TV Available","Cathedral Ceiling, Circuit Breakers - Some","1st Floor Bedroom, Laundry-1st Floor, Living Room",,None,,NEW,Stafford,$0,02/03/2015,02/05/2015,,07/17/2014,3,Stone/Gravel,,"Laminate-Some, Linoleum/Vinyl","No Garage","Oil, Wood",,07/14/2014,"Exclusive Right To Sell",0,0,"Rural Road, Wooded Lot",43.015098,-78.119264,0.8,range_interpolation,8181,"Prole Rd Exd",Byron,NY,"Genesee County",14422,"Genesee County"
3501,B484127,S,"$28,000","$30,900","$28,000","245 Porter Lynch RD",13668,,4,1.1,"1,380",RES,"$74,000",Full,"Storage, Thermal Windows - Some, Wood Screens/Storms-some","Ceiling Fan, Sump Pump","1st Floor Bedroom, Living Room, Porch - Enclosed",,None,,NEW,Stockholm,$0,10/23/2015,11/03/2015,,09/11/2015,11,Blacktop,,"Linoleum/Vinyl, Wall To Wall Carpet-Some, Wood-Some","2nd Garage, Attached",Oil,,08/31/2015,"Exclusive Right To Sell",218,365,"Rural Road",44.788786,-74.917164,1,range_interpolation,245,"Porter Lynch Rd",Norwood,NY,"St. Lawrence County",13668,"St. Lawrence County"
3501,B462809,S,"$129,250","$130,000","$129,250","839 Gallup RD",14559,14559,3,1.1,"1,836",RES,"$157,700","Full, Partially Finished","Garage Door Opener","Circuit Breakers - Some, Copper Plumbing - Some, Security System - Owned, Sliding Glass Door","1st Floor Bedroom, Basement / Rec Room","Barn / Outbuilding","Crawl Space",,NEW,Sweden,$0,01/09/2015,01/16/2015,,10/18/2014,8,Blacktop,,Hardwood-Some,Attached,Gas,,10/10/2014,"Exclusive Right To Sell",600,266,"Green Area, Secondary Road, Wooded Lot",43.196217,-77.875809,1,range_interpolation,839,"Gallup Rd",Spencerport,NY,"Monroe County",14559,"Monroe County"
3501,B475067,S,"$170,000","$159,900","$170,000","15 Tussing LN",14150,14150,4,3.0,"2,184",RES,"$144,000","Full, Partially Finished","Balcony, Cable TV Available, Fully Fenced Yard, Other - See Remarks","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Drapes - Some, Natural Woodwork - some, Other - See Remarks, Skylight, Sliding Glass Door, Sump Pump","Basement / Rec Room, Family Room, Laundry-Basement",,Partial,,NEW,Tonawanda-City,"$2,450",07/31/2015,08/01/2015,,05/24/2015,7,Concrete,,"Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,05/17/2015,"Exclusive Right To Sell",144,35,"Neighborhood Street",43.002365,-78.879818,1,range_interpolation,15,"Tussing Ln",Tonawanda,NY,"Erie County",14150,"Erie County"
3501,B484554,S,"$161,000","$164,900","$161,000","190 Wadsworth AVE",14150,14150,3,1.1,"2,015",RES,"$150,000","Full, Partially Finished","Cable TV Available, Fully Fenced Yard, Garage Door Opener","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some","Foyer/Entry Hall, Laundry-Basement, Living Room, Office, Porch - Open",Shed,Full,,NEW,Tonawanda-City,"$2,509",11/23/2015,12/03/2015,,09/20/2015,12,Concrete,,"Hardwood-Some, Linoleum/Vinyl",Attached,Gas,,09/08/2015,"Exclusive Right To Sell",117,60,"Neighborhood Street",43.003101,-78.901412,1,range_interpolation,190,"Wadsworth Ave",Tonawanda,NY,"Erie County",14150,"Erie County"
3501,B483580,S,"$150,000","$150,000","$150,000","53 Elmwood PARK W",14150,14150,3,1.0,"1,793",RES,"$102,000","Finished, Partial","Fully Fenced Yard","Circuit Breakers - Some, Copper Plumbing - Some","Living Room",,Full,,NEW,Tonawanda-City,"$1,000",08/24/2015,08/24/2015,,08/24/2015,0,Blacktop,,"Laminate-Some, Tile-Some, Wood-Some",Detached,Gas,,08/24/2015,"Exclusive Right To Sell",166,40,"Neighborhood Street",43.013715,-78.884456,1,range_interpolation,53,"Elmwood Park W",Tonawanda,NY,"Erie County",14150,"Erie County"
